imdb_title,tconst,mean_pooled,sd_pooled,skew_pooled,mean_males,sd_males,skew_males,men_all_count,mean_females,sd_females,skew_females,women_all_count,bom_total_gross,FLead,kim_violence_gore,kim_sex_nudity,kim_language,major,bom_studio,bom_opening_theaters,genres_count,bom_year,bom_open_month,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western,Rtail,Ltail,tickets_sold_est,log_bom_opening_theaters
Alpha and Omega,tt1213012,5.66595189259743,2.4227381614015,0.0718669506973491,5.54519331243469,2.40254500142107,0.113521719846421,7656,5.9671009771987,2.44693950382619,-0.0390242597286651,3070,25107267,1,4,2,1,0,LGF,2625,3,2010,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209584187954503,0.179377214245758,3182163.11787072,7.872836175025724
The Girl Who Played with Fire,tt1216487,7.24918614974845,1.46038382963087,-0.646415566105461,7.16496555885163,1.43120808587031,-0.692950564800934,59667,7.59171153977234,1.52637239471145,-0.637301685671074,14671,7638241,1,8,9,5,0,MBox,108,3,2010,7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.412763324275606,0.0170706771772176,968091.381495564,4.68213122712422
Leap Year,tt1216492,6.73145235511477,1.93762416233597,-0.382928264301847,6.46234210836973,1.90957020232085,-0.36703383380073,33884,6.96577155338558,1.93144844089754,-0.422029020640022,38915,25918920,1,3,3,4,1,Uni.,2511,2,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.317449415513949,0.0560309894366681,3285034.22053232,7.828436359157585
Legend of the Guardians: The Owls of Ga'Hoole,tt1219342,7.13908286052747,1.73772441125171,-0.637171098189015,7.06870730687272,1.70567396166224,-0.648874387304253,50213,7.3925267159148,1.82627936507766,-0.677557981154552,13943,55675313,0,4,1,1,1,WB,3575,3,2010,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40035226635077,0.0326859529895879,7056440.1774398,8.181720455128108
Resident Evil: Afterlife,tt1220634,6.07215585785884,2.14185437629422,-0.188443869087717,5.99106156819437,2.11965464525743,-0.182826991893804,115904,6.63226267802872,2.20954820650831,-0.318911006901589,16781,60128566,1,9,1,5,0,SGem,3203,3,2010,9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.221486980442401,0.111934280438633,7620857.54119138,8.071843149609158
Get Him to the Greek,tt1226229,6.48099653195555,1.85295090562076,-0.574131700641844,6.49342296077662,1.79677070837761,-0.603222246460663,117226,6.42046210106383,2.10428925417553,-0.448860110464236,24064,60974475,0,6,9,10,1,Uni.,2697,2,2010,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.263649232075872,0.0653832542996674,7728070.34220532,7.89989532313973
Edge of Darkness,tt1226273,6.70971494277463,1.59312301965808,-0.509166504457677,6.7110079653274,1.56462263461507,-0.506245365340026,68296,6.69612068965517,1.8666945275076,-0.503514381670889,6496,43313890,0,8,1,9,1,WB,3066,3,2010,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.259880735907584,0.0339875922558562,5489719.89860583,8.028129059431759
Iron Man 2,tt1228705,7.11330627405181,1.5785071581188,-0.642537386200843,7.06056945057183,1.56254713482216,-0.652796399630498,442005,7.40357387460308,1.63342614495879,-0.676972844161925,80305,312433331,0,6,4,5,1,Par.,4380,3,2010,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.377900097643162,0.0247305240183033,39598647.7820025,8.384804003370492
Let Me In,tt1228987,7.18752897792825,1.805623376006,-1.01091953128999,7.25382291863319,1.74366789509005,-1.04318180287722,74158,6.92300242130751,2.01256300271822,-0.835574340205127,18585,12134935,0,9,6,6,0,Over.,2020,3,2010,10,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.447958336478225,0.0433887193642647,1538014.57541191,7.61085279039525
Due Date,tt1231583,6.68734895228903,1.6604727696586,-0.460411026632839,6.68633640585322,1.60787018962411,-0.461506485042313,213831,6.69193009182853,1.88017570083898,-0.448090352118736,47262,100539043,0,5,6,9,1,WB,3355,2,2010,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272201859107674,0.0391852711485946,12742591.0012674,8.118207049405783
Hot Tub Time Machine,tt1231587,6.5246282562378,1.78162629629621,-0.503654231910473,6.56261879077413,1.72713914206418,-0.495185255513322,116802,6.27674431596,2.08590653441623,-0.413677669947698,17901,50287556,0,5,8,10,1,MGM,2754,2,2010,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.257848748728685,0.0570440153522936,6373581.24207858,7.9208096792886
Greenberg,tt1234654,6.0912795985045,1.93311976974908,-0.597236964632946,6.1377094972067,1.90386875877883,-0.620368137763787,25060,5.8399222294232,2.0665453895375,-0.452416693689445,4629,4234170,0,2,7,8,0,Focus,3,3,2010,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.206204318097612,0.100609653406986,536650.190114069,1.0986122886681098
A Prophet,tt1235166,7.91376682425276,1.4046745714396,-1.26633424469448,7.92455475287891,1.38977656858987,-1.26600318327426,69905,7.81339012378544,1.53284821903957,-1.2270240711168,7513,2087720,0,7,8,7,0,SPC,9,2,2010,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68101733447002,0.0132268981373841,264603.29531052,2.1972245773362196
The Tourist,tt1243957,6.17387121746852,1.90512420644816,-0.329702260608396,6.07674959366032,1.83902931548177,-0.361480766022897,128587,6.43908343774555,2.05164747600754,-0.352023133383506,47089,67631157,0,5,3,5,1,Sony,2756,3,2010,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20578223547895,0.0835856918417997,8571756.27376426,7.9215356321335495
Extraordinary Measures,tt1244659,6.61645816761877,1.68458988504079,-0.394023502952741,6.53783903957314,1.66067446878428,-0.427281782802489,11245,6.95859133126935,1.74447518722417,-0.356930555898583,2584,12068313,0,2,2,4,0,CBS,2549,1,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24954805119676,0.0402053655361921,1529570.72243346,7.8434564043761155
Conviction,tt1244754,7.37678219216681,1.39898552068641,-0.608930309327919,7.29757002411427,1.38079276632023,-0.663198505656391,26955,7.62694786174575,1.42643207315158,-0.526794742769356,8535,6783129,1,7,5,10,0,FoxS,11,3,2010,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441870949563257,0.0131022823330516,859712.16730038,2.3978952727983707
RED,tt1245526,7.16883681676871,1.49754434561378,-0.611220739908067,7.11066562570831,1.47449456818446,-0.627117497800603,198535,7.5114664609725,1.58394452712905,-0.675759252139065,33707,90380162,0,7,2,5,0,Sum.,3255,3,2010,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38871091361597,0.0202418167256569,11455026.869455,8.08794755464267
Kick-Ass,tt1250777,7.66414971785816,1.68171511514474,-1.23815351835472,7.69565533397069,1.64477957377476,-1.24720564336353,357726,7.47949537150815,1.87307847802802,-1.13007787423244,61035,48071303,0,9,7,10,0,LGF,3065,3,2010,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601424201394113,0.0284219399609801,6092687.32572877,8.027802848370312
Sex and the City 2,tt1261945,4.75910651764072,2.73389146259134,0.29466634971385,3.80987305014705,2.60456685284844,0.700583889223809,26861,5.54250775801149,2.58588088629666,0.0709761269960027,32547,95347692,1,2,8,5,0,WB (NL),3445,3,2010,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.167772017236736,0.349262725558847,12084625.095057,8.144679183447758
To Save a Life,tt1270286,7.5164609053498,2.42586465072546,-1.022414466018,7.18884574655842,2.53171741172307,-0.879925849282816,2833,8.11875405580792,2.08881809739805,-1.27647657000089,1541,3777210,0,5,6,4,0,Gold.,441,1,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561499771376315,0.0820759030635574,478733.840304183,6.089044875446846
The Spy Next Door,tt1273678,5.64596412556054,2.00329528872605,0.0527798822130687,5.58359103577292,1.97484589753156,0.0534250713996211,26193,5.97095683310125,2.11609712229036,-0.0110207605454788,5027,24307086,0,5,2,3,0,LGF,2924,3,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142825112107623,0.1236066623959,3080746.00760456,7.980707820869669
The Tempest,tt1274300,5.63968253968254,2.41949533379953,-0.105705229794832,5.43581514762516,2.39860704566855,-0.0447883065333791,4674,6.22570725707257,2.38407091229775,-0.300714279661819,1626,277943,1,4,6,2,0,Mira.,5,3,2010,12,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21015873015873,0.186666666666667,35227.2496831432,1.6094379124341003
Date Night,tt1279935,6.42289419261081,1.62044186925409,-0.385870326816843,6.350907876745,1.55572143495262,-0.431345133494974,94341,6.64270455722424,1.78591000055775,-0.388467855289333,30896,98711404,0,4,5,5,1,Fox,3374,3,2010,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.204340570278751,0.0430783234986466,12510951.0773131,8.123854263105914
Easy A,tt1282140,7.20537886527846,1.6184188683006,-0.675117900017257,7.02868177863475,1.54882570976049,-0.723112070462042,170108,7.50007843598643,1.68760311348697,-0.742274724924253,101994,58401464,1,2,7,4,0,SGem,2856,3,2010,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.413995486986498,0.025674195706022,7401959.94930291,7.957177323459475
The Social Network,tt1285016,7.68418590869648,1.60389330175986,-1.26759505749759,7.75336825659407,1.56469688035718,-1.32715012557582,380835,7.39672685614533,1.72801528146592,-1.03695696219607,91655,96962694,0,2,5,5,1,Sony,2771,2,2010,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600719591949036,0.024184638828335,12289314.8288973,7.9269635448629785
The Joneses,tt1285309,6.56583478075388,1.55441302111293,-0.447837195651103,6.58040062677339,1.49827120164681,-0.494939944598329,23613,6.52846588439809,1.68944868894347,-0.343849567320207,9204,1475746,1,4,7,5,0,RAtt.,193,1,2010,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223877868178078,0.0358960294969071,187040.050697085,5.262690188904886
Cats & Dogs: The Revenge of Kitty Galore,tt1287468,4.67040845203283,2.601748452944,0.420336365860432,4.48287305914425,2.56939659393567,0.495441132997154,8437,5.40157116451017,2.59859084275039,0.160030382017807,2164,43585753,1,3,1,2,1,WB,3705,3,2010,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140930100933874,0.341571549853787,5524176.55259823,8.217438537730187
The Last Song,tt1294226,6.25678353146618,2.50815146415866,-0.378615762932808,5.4955713020372,2.65018456810587,-0.155664508726513,20322,6.65106795126676,2.33578568984789,-0.435215065739809,39234,62950384,1,3,3,3,1,BV,2673,3,2010,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.308382026999799,0.138776949425751,7978502.40811153,7.890956716138919
Yogi Bear,tt1302067,4.86547277061304,2.37052119922972,0.364322567322027,4.76361737054171,2.30880548761347,0.367129299914033,13402,5.32679959445759,2.58257703113727,0.256891300970877,2959,100246011,0,4,2,2,1,WB,3515,3,2010,12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126887109589878,0.279750626489823,12705451.3307985,8.164794804244766
Our Family Wedding,tt1305583,5.2545518826233,2.45646123188896,0.120611208079378,4.90716565129098,2.44772941371517,0.193285472127668,3447,5.79638009049774,2.37101585393147,0.0497849800409788,2210,20255281,1,3,4,5,0,FoxS,1605,2,2010,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.171468976489305,0.224677390843203,2567209.252218,7.380879035564116
The Secret in Their Eyes,tt1305806,8.23484800783573,1.48892634519541,-1.64997493402384,8.22151762775071,1.4860862755806,-1.66887553060711,116379,8.29326705829191,1.49994082793002,-1.57593345117875,26556,6391436,0,7,8,7,0,SPC,10,3,2010,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.769244761604925,0.0158883408542344,810067.93409379,2.302585092994046
Animal Kingdom,tt1313092,7.31009074013338,1.57909976442957,-1.01385605777086,7.31245527010686,1.55819177089849,-1.02750032903797,40521,7.29171461449942,1.73306400688928,-0.917411146102799,5214,1044039,0,7,4,10,0,SPC,7,2,2010,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480048103203236,0.0263693014102985,132324.33460076,1.9459101490553132
Devil,tt1314655,6.33272255736596,1.79606368944963,-0.478813194706358,6.30847810900262,1.75621076487672,-0.511744328428284,87319,6.4435428990211,1.96422379412896,-0.401521471679645,19103,33601190,0,8,3,4,1,Uni.,2809,3,2010,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.219174606754243,0.0669598391310067,4258705.95690748,7.940583827104244
The Last Exorcism,tt1320244,5.62673392181589,2.0851583273411,-0.273744776883724,5.65397966774114,2.03921986588703,-0.308081274943821,32264,5.5192566328402,2.25419684348696,-0.145574801210003,8179,41034350,0,8,3,4,0,LGF,2874,3,2010,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.156145686521771,0.150063051702396,5200804.81622307,7.96346006663897
The Expendables,tt1320253,6.61170791691648,1.92740141483424,-0.48072089704379,6.61522240389049,1.90396981231589,-0.475633146803884,238530,6.57577056629657,2.15212643293042,-0.497660513602803,23327,103068524,0,9,2,5,0,LGF,3270,3,2010,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.28974211115227,0.0641304223297449,13063184.2839037,8.0925452638913
Gulliver's Travels,tt1320261,5.01855837486785,1.92099883080842,0.14956673120101,4.98315366920752,1.89110898090677,0.13541374185405,44342,5.20055645722235,2.05836680239893,0.164721090191002,8626,42779261,0,4,4,3,1,Fox,2546,3,2010,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793120374565776,0.193210995317928,5421959.56907478,7.842278779117352
Death at a Funeral,tt1321509,5.73918561322028,2.22642734988404,-0.268089107846758,5.66499847834173,2.18065269501572,-0.272620216406925,29573,6.03323951212974,2.37676861199939,-0.319727540263698,7461,42739347,0,5,5,9,0,SGem,2459,1,2010,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184074094075714,0.150780363989847,5416900.76045627,7.807510042216193
Going the Distance,tt1322312,6.46188674564287,1.6772912909171,-0.378607453439281,6.37393757459583,1.61563428404021,-0.466872890866621,27649,6.57924710424711,1.74936470172384,-0.31797967270391,20720,17804299,1,3,8,10,0,WB (NL),3030,2,2010,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.222580578469681,0.0456904215509934,2256565.14575412,8.016317898503415
Despicable Me,tt1323594,7.79093915379305,1.43682340583775,-0.843652049655374,7.68777259957514,1.40634332725651,-0.859820363170018,274441,8.07600608129197,1.48096809999848,-0.927729337326518,99321,251513985,0,3,2,2,1,Uni.,3476,3,2010,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611282045793847,0.0115099983411904,31877564.6387833,8.153637486385282
The Twilight Saga: Eclipse,tt1325004,5.34644517080336,2.84363263906136,0.0143988336053423,4.63017371818199,2.66485016919723,0.203819265042789,104422,6.35798812566776,2.78017551669293,-0.329006997118203,73941,300531751,1,7,5,3,0,Sum.,4468,3,2010,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234017144811424,0.268917880950646,38090209.252218,8.404696160189092
Never Let Me Go,tt1334260,7.23268920377025,1.74233834029754,-0.878802837381083,7.13541604354848,1.71999771728972,-0.913974541319,66868,7.3763611865792,1.76506079322216,-0.857240102443521,45273,2434652,1,6,8,3,0,FoxS,4,3,2010,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.457227954093507,0.035705049892546,308574.397972117,1.3862943611198906
Cyrus,tt1336617,6.26009970775314,1.7363268791274,-0.648253581750731,6.3010403892559,1.69477542252705,-0.664640952213019,25279,5.98817656332107,1.96917560112222,-0.472016888111549,3806,7468936,0,3,6,7,0,FoxS,4,3,2010,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.195083376310813,0.0692453154547017,946633.206590621,1.3862943611198906
How Do You Know,tt1341188,5.393143390426,1.96408984110351,-0.0790240636162588,5.43912911480245,1.91426691966449,-0.108294801069527,23057,5.31386915887851,2.04478014990602,-0.0231809236415685,13375,30212620,1,2,5,5,1,Sony,2483,3,2010,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.115283267457181,0.153079710144928,3829229.40430925,7.817222785508166
The Girl Who Kicked the Hornet's Nest,tt1343097,7.42717381366005,1.45792437422575,-0.714495236562021,7.33904944091458,1.43304394137473,-0.737804962110903,43911,7.78633747911639,1.50274815172467,-0.781644828740404,10774,5190196,0,7,8,5,0,MBox,154,3,2010,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47515772149584,0.0154155618542562,657819.518377693,5.0369526024136295
Chloe,tt1352824,6.40102195975813,1.68870727220352,-0.382648673426361,6.36096649312508,1.61542377792854,-0.403393369504799,37455,6.47955818457834,1.82135575758277,-0.378781116861568,19103,3075255,1,4,9,5,0,SPC,350,3,2010,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.212542876339333,0.0505145160719969,389766.159695817,5.857933154483459
Made in Dagenham,tt1371155,7.24155390659101,1.47467476031906,-1.05121645006493,7.11347517730497,1.48081758531594,-1.17324880599661,8178,7.56118400976503,1.40956338181839,-0.752085988702445,3277,1095369,1,3,6,6,0,SPC,3,3,2010,11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417110432125709,0.0226102138804016,138830.038022814,1.0986122886681098
Inception,tt1375666,8.71465135675728,1.5230538919799,-2.14326378740636,8.74115354241538,1.5100100085623,-2.19775055592832,1161171,8.60033136692572,1.57297880387186,-1.9339913286183,269188,292576195,0,7,1,4,1,WB,3792,3,2010,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.852715996473613,0.0163798039513157,37081900.5069708,8.240648863374913
Grown Ups,tt1375670,6.16290226205719,2.12510587509097,-0.355049039924259,6.07118093868573,2.09960968393912,-0.368992532649041,140473,6.52839555202542,2.18593698514691,-0.366424338621667,35252,162001186,0,4,6,4,1,Sony,3534,1,2010,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237968416559966,0.110234741784038,20532469.7084918,8.170185652879642
Cop Out,tt1385867,5.77912920608974,2.00335806821146,-0.179014582577838,5.75947492940548,1.9813436947975,-0.182088981713787,65515,5.97212230215827,2.19874505124173,-0.206799449593613,6672,44875481,0,7,6,10,1,WB,3150,3,2010,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160070372781803,0.12187790045299,5687640.1774398,8.055157731819678
The Other Guys,tt1386588,6.74259911023761,1.7527685956901,-0.595938759495621,6.75976182297034,1.71441993637947,-0.593474597311052,165927,6.60898939664071,2.02171523780505,-0.538198863772408,21314,119219978,0,6,5,5,1,Sony,3651,3,2010,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305734321008753,0.0466404259750803,15110263.3713561,8.202756381655638
Why Did I Get Married Too?,tt1391137,4.96388777017049,3.14591627028902,0.161593996078447,4.18652387327086,3.09710672773882,0.503473483623227,4482,6.13818672059319,2.84040205457089,-0.240057835101963,2967,60095852,1,4,5,4,0,LGF,2155,3,2010,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.243522620485971,0.363807222445966,7616711.28010139,7.675546002537848
Marmaduke,tt1392197,4.5369763528474,2.62270714528817,0.4445903439642,4.24498327759197,2.56522928835509,0.550274466702033,8372,5.37444330250086,2.60579660882061,0.189016914962933,2919,33644788,0,2,1,1,1,Fox,3213,2,2010,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137454609866265,0.366132317775219,4264231.68567807,8.074960359115858
Winter's Bone,tt1399683,7.17337853879636,1.6602749017043,-0.969717523395841,7.15546948195882,1.63071827355799,-0.988234707031826,87522,7.23958773337839,1.76371116517043,-0.9280825997565,23674,6531503,1,6,0,6,0,RAtt.,4,2,2010,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.444269578042376,0.034614554480377,827820.405576679,1.3862943611198906
True Grit,tt1403865,7.6586812619996,1.39554245257463,-1.11302366733236,7.6661672676515,1.36953800306715,-1.10308672965532,214925,7.60387000068134,1.57183893144524,-1.11476400047713,29354,171243005,0,7,1,3,1,Par.,3047,2,2010,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.592375930800437,0.014385190704072,21703802.9150824,8.021912778985708
Remember Me,tt1403981,7.36991113491336,1.9200034016581,-0.921922104665373,7.21277232911582,1.93047015899473,-1.00398684188456,53428,7.51788011773207,1.89825726330173,-0.849858104194593,56739,19068240,0,6,7,5,0,Sum.,2212,2,2010,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.493414543375058,0.0434340592010312,2416760.45627376,7.701652362642226
For Colored Girls,tt1405500,6.5213319458897,3.06072896244562,-0.596008393475584,5.39100963253657,3.2593933568244,-0.0935276358963256,2803,7.59061761727978,2.41467625878924,-1.04263397103022,2963,37729698,1,7,8,6,0,LGF,2127,1,2010,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445195976413458,0.198231009365245,4781964.25855513,7.6624678152002375
Just Wright,tt1407061,6.1551854655564,2.24229110270651,-0.260042586195033,5.47879251050822,2.24736914236227,-0.190510293594922,5234,6.81889763779528,2.02899732294777,-0.21743817873598,5334,21540363,1,1,4,3,0,FoxS,1831,3,2010,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.244511733535201,0.108819076457229,2730084.03041825,7.5126175446745105
You Again,tt1414382,6.00434142568427,2.00402088820042,-0.0966189702932825,5.68020816738357,1.97888768576228,-0.0834902459761049,18831,6.29160391566265,1.98226264341733,-0.115349279366711,21248,25702053,1,3,3,2,1,BV,2548,2,2010,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.199131714863145,0.0986052546221213,3257547.90874525,7.843064016692054
Nanny McPhee Returns,tt1415283,6.26556259132976,1.97564390067007,-0.270639644648702,6.00706957496336,1.98392879638356,-0.288476342209637,11599,6.60127645280484,1.91350318816376,-0.229899197723766,8931,29011215,1,4,2,3,1,Uni.,2784,3,2010,8,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223916220165611,0.0773502191914272,3676960.07604563,7.931644021454311
Somewhere,tt1421051,6.29842019452409,2.02988364337121,-0.604976716987404,6.33550732786086,2.0141924086,-0.643858654081892,26679,6.18718381112985,2.07237331626317,-0.491651748008951,8895,1785645,0,1,6,5,0,Focus,7,2,2010,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265502895373025,0.0992578849721707,226317.490494297,1.9459101490553132
Stone,tt1423995,5.42452884726558,1.94492713898397,-0.049764701784607,5.41808175045305,1.91858256919918,-0.0586062632631837,29798,5.4645685702376,2.10092828470699,-0.0169838634679893,4798,1810078,0,7,8,10,0,Over.,6,2,2010,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.112238409064632,0.142444213203839,229414.195183777,1.791759469228055
Predators,tt1424381,6.48401815840234,1.72478237504195,-0.439413055051637,6.48114801293286,1.70484395854142,-0.433447025656933,158047,6.51748561310314,1.94198213546211,-0.489832554251706,13554,52000688,0,10,2,8,1,Fox,2669,3,2010,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.232790018706185,0.0513516820997547,6590708.2382763,7.889459149404524
